date,close,high,low,open,day_name,market_move,direction,pattern,candle_color,abs_directional_move,abs_directional_move_pct,move_category,prev_2_day_seq,prev_3_day_seq,prev_4_day_seq,prev_5_day_seq,abs_day_move,pct_abs_day_move,day_move_category,pct_move_3d,pct_move_5d,flag_close_range,flag_above_5EMA,flag_above_8EMA,flag_above_13EMA,flag_above_50EMA,flag_above_100EMA,flag_above_200EMA,opening_category,3m_high,3m_low,pts_from_3m_high,pts_from_3m_low,pct_from_3m_high,pct_from_3m_low,pct_away_from_all_time_high,flag_all_time_high,next_close,next_move_category,next_abs_directional_move_pct,next_direction,next_candle_color,next_pattern,next_opening_category,target,flag_prev_at_all_time_high,inside_1_day,inside_for_consec_2_days,inside_for_consec_3_days,inside_for_consec_4_days,inside_for_consec_5_days,inside_for_consec_6_days,inside_for_consec_7_days
2011-11-02,5258.4501953125,5300.10009765625,5204.9501953125,5216.75,Wednesday,0.5,Up,Bullish,Green,41.7001953125,0.7993519971725691,Moderate,Low Moderate,Low Moderate Low,Low Moderate Low High,Low Moderate Low High Low,95.14990234375,1.8239306530646475,Exceptional,-1.9074000834706117,3.14023349886956,0,1,1,1,1,1,0,Gap Down,5551.89990234375,4720.0,293.44970703125,538.4501953125,5.2855727263268815,11.407843121027543,19.836635712644807,0,5265.75,Low,0.461699234277195,Up,Green,Bullish,Flat,0,0,0,0,0,0,0,0,0
2011-11-03,5265.75,5281.60009765625,5201.85009765625,5241.5498046875,Thursday,7.2998046875,Up,Bullish,Green,24.2001953125,0.461699234277195,Low,Moderate Low,Moderate Low Moderate,Moderate Low Moderate Low,Moderate Low Moderate Low High,79.75,1.521496560591294,Exceptional,-1.1423815668652249,1.4282668339039573,0,1,1,1,1,1,0,Flat,5551.89990234375,4720.0,286.14990234375,545.75,5.1540897238250105,11.5625,19.67050856359493,0,5284.2001953125,Moderate,0.7736453184129456,Up,Red,Bearish,Large Gap Up,0,0,1,0,0,0,0,0,0
2011-11-04,5284.2001953125,5326.4501953125,5256.7998046875,5325.39990234375,Friday,18.4501953125,Up,Bearish,Red,41.19970703125,0.7736453184129456,Moderate,Low Moderate,Low Moderate Low,Low Moderate Low Moderate,Low Moderate Low Moderate Low,69.650390625,1.3078903350403097,High,0.4992439833949369,-1.4270523851882877,0,1,1,1,1,1,0,Large Gap Up,5496.2998046875,4720.0,212.099609375,564.2001953125,3.858952693848898,11.95339396848517,19.252669690248847,0,5289.35009765625,Low,0.05479526371108697,Up,Gray,Doji,Flat,0,0,0,0,0,0,0,0,0
2011-11-08,5289.35009765625,5304.25,5252.0,5292.25,Tuesday,5.14990234375,Up,Doji,Gray,2.89990234375,0.05479526371108697,Low,Moderate Low,Moderate Low Moderate,Moderate Low Moderate Low,Moderate Low Moderate Low Moderate,52.25,0.9872927393830602,Moderate,0.5876237521712069,-0.6993203791737734,0,1,1,1,1,1,0,Flat,5434.5,4720.0,145.14990234375,569.35009765625,2.670897089773668,12.062502068988348,19.136560982789987,0,5221.0498046875,Exceptional,1.6695931477122223,Down,Red,Bearish,Flat,1,0,1,0,0,0,0,0,0
2011-11-09,5221.0498046875,5317.5,5211.75,5309.7001953125,Wednesday,-68.30029296875,Down,Bearish,Red,88.650390625,1.6695931477122223,Exceptional,Low Moderate,Low Moderate Low,Low Moderate Low Moderate,Low Moderate Low Moderate Low,105.75,1.9916378723860535,Exceptional,-0.8488856347623752,-0.701801828741111,0,0,0,1,1,1,0,Flat,5434.5,4720.0,213.4501953125,501.0498046875,3.9276878335173433,10.61546196371822,20.695071689029255,0,5168.85009765625,Low,0.17636702662435197,Down,Gray,Doji,Large Gap Down,0,0,0,0,0,0,0,0,0
2011-11-11,5168.85009765625,5198.60009765625,5142.25,5159.75,Friday,-52.19970703125,Down,Doji,Gray,9.10009765625,0.17636702662435197,Low,Exceptional Low,Exceptional Low Moderate,Exceptional Low Moderate Low,Exceptional Low Moderate Low Moderate,56.35009765625,1.0921090683899415,High,-2.1829244425405125,-1.7039259540029827,0,0,0,0,1,0,0,Large Gap Down,5399.7001953125,4720.0,230.85009765625,448.85009765625,4.275239167105089,9.509535967293433,21.913959306826452,0,5148.35009765625,High,1.3225104451203369,Down,Red,Bearish,Gap Up,1,0,0,0,0,0,0,0,0
2011-11-14,5148.35009765625,5228.89990234375,5140.5498046875,5217.35009765625,Monday,-20.5,Down,Bearish,Red,69.0,1.3225104451203369,High,Low Exceptional,Low Exceptional Low,Low Exceptional Low Moderate,Low Exceptional Low Moderate Low,88.35009765625,1.6933902460549626,Exceptional,-2.66573392565711,-2.229500115724259,0,0,0,0,1,0,0,Gap Up,5399.7001953125,4720.0,251.35009765625,428.35009765625,4.654889874709117,9.075213933395126,22.39940340413594,0,5068.5,High,1.221940149007993,Down,Red,Bearish,Flat,1,0,0,0,0,0,0,0,0
2011-11-15,5068.5,5158.75,5052.85009765625,5131.2001953125,Tuesday,-79.85009765625,Down,Bearish,Red,62.7001953125,1.221940149007993,High,High Low,High Low Exceptional,High Low Exceptional Low,High Low Exceptional Low Moderate,105.89990234375,2.0638427329437006,Exceptional,-2.9218224379039537,-4.081983788272126,0,0,0,0,0,0,0,Flat,5399.7001953125,4720.0,331.2001953125,348.5,6.133677488243072,7.383474576271186,24.327706514501333,0,5030.4501953125,Moderate,0.5663043187665482,Down,Red,Bearish,Flat,0,0,0,0,0,0,0,0,0
2011-11-16,5030.4501953125,5065.2001953125,4989.5,5059.10009765625,Wednesday,-38.0498046875,Down,Bearish,Red,28.64990234375,0.5663043187665482,Moderate,High High,High High Low,High High Low Exceptional,High High Low Exceptional Low,75.7001953125,1.4963174052944699,High,-2.677576244791968,-4.894739383170544,0,0,0,0,0,0,0,Flat,5399.7001953125,4720.0,369.25,310.4501953125,6.838342623550606,6.577334646451272,25.268108420185587,0,4934.75,Exceptional,1.8370451326263773,Down,Red,Bearish,Flat,1,0,0,0,0,0,0,0,0
2011-11-17,4934.75,5036.7998046875,4919.4501953125,5027.10009765625,Thursday,-95.7001953125,Down,Bearish,Red,92.35009765625,1.8370451326263773,Exceptional,Moderate High,Moderate High High,Moderate High High Low,Moderate High High Low Exceptional,117.349609375,2.3343400190044177,Exceptional,-4.148903893569511,-5.483567776550569,0,0,0,0,0,0,0,Flat,5399.7001953125,4720.0,464.9501953125,214.75,8.61066686102545,4.549788135593221,27.697447787375246,0,4905.7998046875,Low,0.1357358414480988,Down,Gray,Doji,Gap Down,0,0,0,0,0,0,0,0,0
2011-11-18,4905.7998046875,4915.89990234375,4837.9501953125,4899.14990234375,Friday,-28.9501953125,Down,Doji,Gray,6.64990234375,0.1357358414480988,Low,Exceptional Moderate,Exceptional Moderate High,Exceptional Moderate High High,Exceptional Moderate High High Low,77.94970703125,1.5910863840675484,Exceptional,-3.2100265426161623,-5.0891453224388705,0,0,0,0,0,0,0,Gap Down,5399.7001953125,4720.0,493.900390625,185.7998046875,9.146811355448156,3.9364365399894066,28.451018296065783,0,4778.35009765625,Exceptional,1.9584248606077097,Down,Red,Bearish,Gap Down,1,0,0,0,0,0,0,0,0
2011-11-21,4778.35009765625,4873.7998046875,4764.7998046875,4873.7998046875,Monday,-127.44970703125,Down,Bearish,Red,95.44970703125,1.9584248606077097,Exceptional,Low Exceptional,Low Exceptional Moderate,Low Exceptional Moderate High,Low Exceptional Moderate High High,109.0,2.236448035784451,Exceptional,-5.011481833001019,-7.186768440018088,0,0,0,0,0,0,0,Gap Down,5399.7001953125,4720.0,621.35009765625,58.35009765625,11.507122158294017,1.2362308825476696,31.87710560970343,0,4812.35009765625,Low,0.3649749135755902,Up,Green,Bullish,Flat,0,0,0,0,0,0,0,0,0
2011-11-22,4812.35009765625,4854.0,4782.5498046875,4794.85009765625,Tuesday,34.0,Up,Bullish,Green,17.5,0.3649749135755902,Low,Exceptional Low,Exceptional Low Exceptional,Exceptional Low Exceptional Moderate,Exceptional Low Exceptional Moderate High,71.4501953125,1.4901445062364986,High,-2.4803668340594776,-5.053761514131406,0,0,0,0,0,0,0,Flat,5399.7001953125,4720.0,587.35009765625,92.35009765625,10.877457570072702,1.9565698655985169,30.94537339992226,0,4706.4501953125,Exceptional,1.5283984661052412,Down,Red,Bearish,Gap Down,1,0,1,0,0,0,0,0,0
2011-11-23,4706.4501953125,4779.5,4640.9501953125,4779.5,Wednesday,-105.89990234375,Down,Bearish,Red,73.0498046875,1.5283984661052412,Exceptional,Low Exceptional,Low Exceptional Low,Low Exceptional Low Exceptional,Low Exceptional Low Exceptional Moderate,138.5498046875,2.898834704205461,Exceptional,-4.063549621093809,-6.440775426062483,0,0,0,0,0,0,0,Gap Down,5399.7001953125,4640.9501953125,693.25,65.5,12.838675758365492,1.4113489101037322,33.891777096965285,0,4710.0498046875,Low,0.4491366194749849,Up,Red,Bearish,Gap Up,0,0,0,0,0,0,0,0,0
2011-11-25,4710.0498046875,4767.2998046875,4693.10009765625,4731.2998046875,Friday,3.599609375,Up,Bearish,Red,21.25,0.4491366194749849,Low,Exceptional Low,Exceptional Low Exceptional,Exceptional Low Exceptional Low,Exceptional Low Exceptional Low Exceptional,74.19970703125,1.5682732038611713,Exceptional,-1.4293697944453898,-4.553426117077864,0,0,0,0,0,0,0,Gap Up,5399.7001953125,4640.9501953125,689.650390625,69.099609375,12.772012624398815,1.4889108149618304,33.78945161930388,0,4851.2998046875,Exceptional,1.7193299511053262,Up,Green,Bullish,Large Gap Up,1,0,1,0,0,0,0,0,0
2011-11-28,4851.2998046875,4859.10009765625,4766.39990234375,4769.2998046875,Monday,141.25,Up,Bullish,Green,82.0,1.7193299511053262,Exceptional,Low Exceptional,Low Exceptional Low,Low Exceptional Low Exceptional,Low Exceptional Low Exceptional Low,92.7001953125,1.9436856374889608,Exceptional,0.8093697723742022,-1.1109299639158743,0,1,0,0,0,0,0,Large Gap Up,5399.7001953125,4640.9501953125,548.400390625,210.349609375,10.1561266512735,4.532468579116825,29.894050221318345,0,4805.10009765625,High,1.2150013421158772,Down,Red,Bearish,Flat,1,0,0,0,0,0,0,0,0
2011-11-29,4805.10009765625,4866.10009765625,4787.10009765625,4864.2001953125,Tuesday,-46.19970703125,Down,Bearish,Red,59.10009765625,1.2150013421158772,High,Exceptional Low,Exceptional Low Exceptional,Exceptional Low Exceptional Low,Exceptional Low Exceptional Low Exceptional,79.0,1.6241107854921388,Exceptional,2.096057500874071,0.5598166616782807,0,0,0,0,0,0,0,Flat,5399.7001953125,4640.9501953125,594.60009765625,164.14990234375,11.011724283737541,3.5369890956715366,31.142945549899427,0,4832.0498046875,High,1.3826653314312205,Up,Green,Bullish,Gap Down,1,0,1,0,0,0,0,0,0
2011-11-30,4832.0498046875,4851.5498046875,4754.7998046875,4766.14990234375,Wednesday,26.94970703125,Up,Bullish,Green,65.89990234375,1.3826653314312205,High,High Exceptional,High Exceptional Low,High Exceptional Low Exceptional,High Exceptional Low Exceptional Low,96.75,2.0299403498077826,Exceptional,2.5902061561766,0.4093573125705019,0,1,0,0,0,0,0,Gap Down,5399.7001953125,4640.9501953125,567.650390625,191.099609375,10.512627925487038,4.117682830727561,30.411524288811343,0,4936.85009765625,Moderate,0.6839876345502948,Up,Red,Bearish,Large Gap Up,0,0,0,0,0,0,0,0,0
2011-12-01,4936.85009765625,5011.89990234375,4916.7001953125,4970.85009765625,Thursday,104.80029296875,Up,Bearish,Red,34.0,0.6839876345502948,Moderate,High High,High High Exceptional,High High Exceptional Low,High High Exceptional Low Exceptional,95.19970703125,1.9151594830054635,Exceptional,1.7634509598043913,4.895407213131087,0,1,1,1,0,0,0,Large Gap Up,5399.7001953125,4640.9501953125,462.85009765625,295.89990234375,8.571774004379945,6.375847399582479,27.643126285708693,0,5050.14990234375,Exceptional,2.2121659740162456,Up,Green,Bullish,Flat,1,0,0,0,0,0,0,0,0
2011-12-02,5050.14990234375,5062.5498046875,4918.39990234375,4940.85009765625,Friday,113.2998046875,Up,Bullish,Green,109.2998046875,2.2121659740162456,Exceptional,Moderate High,Moderate High High,Moderate High High Exceptional,Moderate High High Exceptional Low,144.14990234375,2.917512158730118,Exceptional,5.0997856383267814,7.220732513651518,0,1,1,1,1,0,0,Flat,5399.7001953125,4640.9501953125,349.55029296875,409.19970703125,6.4735129789649415,8.817153595928568,24.779460541616427,0,5039.14990234375,Low,0.052613964931003676,Down,Gray,Doji,Flat,0,0,0,0,0,0,0,0,0
2011-12-05,5039.14990234375,5055.39990234375,5002.5498046875,5036.5,Monday,-11.0,Down,Doji,Gray,2.64990234375,0.052613964931003676,Low,Exceptional Moderate,Exceptional Moderate High,Exceptional Moderate High High,Exceptional Moderate High High Exceptional,52.85009765625,1.0493417582894868,High,4.285967778215882,3.8721601471577216,0,1,1,1,1,0,0,Flat,5399.7001953125,4640.9501953125,360.55029296875,398.19970703125,6.6772279928012495,8.580133168277559,25.0518426085439,0,5062.60009765625,Low,0.24751984630564544,Up,Green,Bullish,Flat,0,0,1,0,0,0,0,0,0
2011-12-07,5062.60009765625,5099.25,5032.25,5050.10009765625,Wednesday,23.4501953125,Up,Bullish,Green,12.5,0.24751984630564544,Low,Low Exceptional,Low Exceptional Moderate,Low Exceptional Moderate High,Low Exceptional Moderate High High,67.0,1.3267063761982596,High,2.5471707163986945,5.358889404314371,0,1,1,1,1,0,0,Flat,5399.7001953125,4640.9501953125,337.10009765625,421.64990234375,6.242941005296699,9.085421833865597,24.472596751318093,0,4943.64990234375,Exceptional,1.861079164200979,Down,Red,Bearish,Gap Down,1,0,0,0,0,0,0,0,0
2011-12-08,4943.64990234375,5049.0498046875,4921.4501953125,5037.39990234375,Thursday,-118.9501953125,Down,Bearish,Red,93.75,1.861079164200979,Exceptional,Low Low,Low Low Exceptional,Low Low Exceptional Moderate,Low Low Exceptional Moderate High,127.599609375,2.533045059925295,Exceptional,-2.108848292811538,2.309580864584393,0,0,0,0,0,0,0,Gap Down,5399.7001953125,4640.9501953125,456.05029296875,302.69970703125,8.44584470383465,6.522364910034713,27.46755796157772,0,4866.7001953125,Low,0.08314540240209413,Down,Gray,Doji,Large Gap Down,0,0,0,0,0,0,0,0,0
2011-12-09,4866.7001953125,4918.35009765625,4841.75,4870.75,Friday,-76.94970703125,Down,Doji,Gray,4.0498046875,0.08314540240209413,Low,Exceptional Low,Exceptional Low Low,Exceptional Low Low Exceptional,Exceptional Low Low Exceptional Moderate,76.60009765625,1.572655087127239,Exceptional,-3.4221983940394884,-1.4209445487731842,0,0,0,0,0,0,0,Large Gap Down,5399.7001953125,4640.9501953125,533.0,225.75,9.870918397704735,4.864305594746833,29.483008029897057,0,4764.60009765625,Exceptional,2.8990084711971438,Down,Red,Bearish,Gap Up,1,0,0,0,0,0,0,0,0
2011-12-12,4764.60009765625,4910.25,4755.5498046875,4906.85009765625,Monday,-102.10009765625,Down,Bearish,Red,142.25,2.8990084711971438,Exceptional,Low Exceptional,Low Exceptional Low,Low Exceptional Low Low,Low Exceptional Low Low Exceptional,154.7001953125,3.1527393793095966,Exceptional,-5.8863033668797975,-5.654283738290178,0,0,0,0,0,0,0,Gap Up,5399.7001953125,4640.9501953125,635.10009765625,123.64990234375,11.761765925589401,2.6643229756837328,32.257685336221385,0,4800.60009765625,High,1.4154131869562396,Up,Green,Bullish,Gap Down,1,0,0,0,0,0,0,0,0
2011-12-13,4800.60009765625,4824.7001953125,4728.5,4733.60009765625,Tuesday,36.0,Up,Bullish,Green,67.0,1.4154131869562396,High,Exceptional Low,Exceptional Low Exceptional,Exceptional Low Exceptional Low,Exceptional Low Exceptional Low Low,96.2001953125,2.032283955717587,Exceptional,-2.8936071023087817,-4.733929518082968,0,0,0,0,0,0,0,Gap Down,5399.7001953125,4640.9501953125,599.10009765625,159.64990234375,11.095062243943303,3.4400261934506697,31.265876692458594,0,4763.25,Moderate,0.5314635344558082,Down,Red,Bearish,Flat,0,0,0,0,0,0,0,0,0
2011-12-14,4763.25,4839.5498046875,4750.39990234375,4788.7001953125,Wednesday,-37.35009765625,Down,Bearish,Red,25.4501953125,0.5314635344558082,Moderate,High Exceptional,High Exceptional Low,High Exceptional Low Exceptional,High Exceptional Low Exceptional Low,89.14990234375,1.8616722431489006,Exceptional,-2.1256743000553247,-5.912971435267722,0,0,0,0,0,0,0,Flat,5399.7001953125,4640.9501953125,636.4501953125,122.2998046875,11.786769122200615,2.6352320007878234,32.295172512202804,0,4746.35009765625,Moderate,0.7118972661512126,Down,Green,Bullish,Large Gap Down,0,0,0,0,0,0,0,0,0
2011-12-15,4746.35009765625,4768.64990234375,4673.85009765625,4712.7998046875,Thursday,-16.89990234375,Down,Bullish,Green,33.55029296875,0.7118972661512126,Moderate,Moderate High,Moderate High Exceptional,Moderate High Exceptional Low,Moderate High Exceptional Low Exceptional,94.7998046875,2.0115389708090103,Exceptional,-0.3830331953562527,-3.9909744537929615,0,0,0,0,0,0,0,Large Gap Down,5399.7001953125,4640.9501953125,653.35009765625,105.39990234375,12.09974765309055,2.271084538899105,32.7662240465407,0,4651.60009765625,Exceptional,2.1230910540504997,Down,Red,Bearish,Flat,1,0,0,0,0,0,0,0,0
2011-12-16,4651.60009765625,4818.85009765625,4628.2001953125,4752.5,Friday,-94.75,Down,Bearish,Red,100.89990234375,2.1230910540504997,Exceptional,Moderate Moderate,Moderate Moderate High,Moderate Moderate High Exceptional,Moderate Moderate High Exceptional Low,190.64990234375,4.011570801551815,Exceptional,-3.103778631191234,-4.4198345701144675,0,0,0,0,0,0,0,Flat,5399.7001953125,4628.2001953125,748.10009765625,23.39990234375,13.854474704089656,0.5055939967214408,35.47058372155835,0,4613.10009765625,Low,0.21738003092664498,Down,Red,Hanging Man,Gap Down,0,0,0,0,0,0,0,0,0
2011-12-19,4613.10009765625,4623.14990234375,4555.89990234375,4623.14990234375,Monday,-38.5,Down,Hanging Man,Red,10.0498046875,0.21738003092664498,Low,Exceptional Moderate,Exceptional Moderate Moderate,Exceptional Moderate Moderate High,Exceptional Moderate Moderate High Exceptional,67.25,1.454635939144153,High,-3.1522574364929445,-3.1797002244642547,0,0,0,0,0,0,0,Gap Down,5399.7001953125,4555.89990234375,786.60009765625,57.2001953125,14.567477252516733,1.2555191408633402,36.60119380216983,0,4544.2001953125,Exceptional,1.975918142159177,Down,Red,Bearish,Gap Up,1,0,0,0,0,0,0,0,0
2011-12-20,4544.2001953125,4637.25,4531.14990234375,4635.7998046875,Tuesday,-68.89990234375,Down,Bearish,Red,91.599609375,1.975918142159177,Exceptional,Low Exceptional,Low Exceptional Moderate,Low Exceptional Moderate Moderate,Low Exceptional Moderate Moderate High,106.10009765625,2.2887118108285573,Exceptional,-4.259060081631394,-5.340996898886241,0,0,0,0,0,0,0,Gap Up,5399.7001953125,4531.14990234375,855.5,13.05029296875,15.843472212451031,0.28801282786958116,38.672363316822334,0,4693.14990234375,High,1.222912026286274,Up,Green,Bullish,Large Gap Up,1,0,0,0,0,0,0,0,0
2011-12-21,4693.14990234375,4707.35009765625,4601.9501953125,4636.4501953125,Wednesday,148.94970703125,Up,Bullish,Green,56.69970703125,1.222912026286274,High,Exceptional Low,Exceptional Low Exceptional,Exceptional Low Exceptional Moderate,Exceptional Low Exceptional Moderate Moderate,105.39990234375,2.2732887856815633,Exceptional,0.8932368177658967,-1.4716862994016644,0,1,0,0,0,0,0,Large Gap Up,5399.7001953125,4531.14990234375,706.55029296875,162.0,13.08499115528875,3.5752513929456415,34.27122371566521,0,4733.85009765625,Exceptional,2.0908408064512223,Up,Green,Bullish,Large Gap Down,1,0,0,0,0,0,0,0,0
2011-12-22,4733.85009765625,4740.60009765625,4632.9501953125,4636.89990234375,Thursday,40.7001953125,Up,Bullish,Green,96.9501953125,2.0908408064512223,Exceptional,High Exceptional,High Exceptional Low,High Exceptional Low Exceptional,High Exceptional Low Exceptional Moderate,107.64990234375,2.321592111344428,Exceptional,2.6175456297024446,-0.2633602608912544,0,1,1,0,0,0,0,Large Gap Down,5399.7001953125,4531.14990234375,665.85009765625,202.7001953125,12.331241986995444,4.473482442230674,33.11680080041878,0,4714.0,High,1.0329231041121947,Down,Red,Bearish,Gap Up,1,0,0,0,0,0,0,0,0
2011-12-23,4714.0,4763.4501953125,4693.2001953125,4763.2001953125,Friday,-19.85009765625,Down,Bearish,Red,49.2001953125,1.0329231041121947,High,Exceptional High,Exceptional High Exceptional,Exceptional High Exceptional Low,Exceptional High Exceptional Low Exceptional,70.25,1.4748487806398214,High,3.736626851577851,1.3414717738782223,0,1,1,0,0,0,0,Gap Up,5399.7001953125,4531.14990234375,685.7001953125,182.85009765625,12.6988567977859,4.035401644109595,33.67733993821595,0,4750.5,Moderate,0.6213169762560202,Up,Red,Bearish,Large Gap Up,0,0,0,0,0,0,0,0,0
2011-12-27,4750.5,4800.5,4723.64990234375,4780.2001953125,Tuesday,36.5,Up,Bearish,Red,29.7001953125,0.6213169762560202,Moderate,High Exceptional,High Exceptional High,High Exceptional High Exceptional,High Exceptional High Exceptional Low,76.85009765625,1.607675296352855,Exceptional,1.221995863111247,2.9784721648151047,0,1,1,1,0,0,0,Large Gap Up,5399.7001953125,4531.14990234375,649.2001953125,219.35009765625,12.022893342783608,4.840936680174508,32.65024323097568,0,4705.7998046875,High,1.0596776534905403,Down,Red,Bearish,Flat,1,0,0,0,0,0,0,0,0
2011-12-28,4705.7998046875,4756.2001953125,4685.64990234375,4756.2001953125,Wednesday,-44.7001953125,Down,Bearish,Red,50.400390625,1.0596776534905403,High,Moderate High,Moderate High Exceptional,Moderate High Exceptional High,Moderate High Exceptional High Exceptional,70.55029296875,1.4833331245871704,High,-0.5925471316178266,3.5561727571266744,0,0,0,0,0,0,0,Flat,5399.7001953125,4531.14990234375,693.900390625,174.64990234375,12.85072069792648,3.854427818717978,33.91028233735008,0,4646.25,Moderate,0.7455412253787552,Down,Red,Bearish,Gap Down,0,0,0,0,0,0,0,0,0
2011-12-29,4646.25,4701.7998046875,4639.0498046875,4681.14990234375,Thursday,-59.5498046875,Down,Bearish,Red,34.89990234375,0.7455412253787552,Moderate,High Moderate,High Moderate High,High Moderate High Exceptional,High Moderate High Exceptional High,62.75,1.340482601691145,High,-1.4372083156554916,-0.999326748977869,0,0,0,0,0,0,0,Gap Down,5399.7001953125,4531.14990234375,753.4501953125,115.10009765625,13.953556087550433,2.5401962004548593,35.626576372074254,0,4624.2998046875,Moderate,0.7650380182359279,Down,Red,Bearish,Flat,0,0,0,0,0,0,0,0,0
2011-12-30,4624.2998046875,4690.4501953125,4608.89990234375,4659.9501953125,Friday,-21.9501953125,Down,Bearish,Red,35.650390625,0.7650380182359279,Moderate,Moderate High,Moderate High Moderate,Moderate High Moderate High,Moderate High Moderate High Exceptional,81.55029296875,1.750024990627205,Exceptional,-2.6565665785180492,-2.314190156189966,0,0,0,0,0,0,0,Flat,5399.7001953125,4531.14990234375,775.400390625,93.14990234375,14.360063754986395,2.05576739572372,36.270355963941334,0,4765.2998046875,Exceptional,1.9141110342293963,Up,Green,Bullish,Large Gap Up,1,0,0,0,0,0,0,0,0
2012-01-03,4765.2998046875,4773.10009765625,4675.7998046875,4675.7998046875,Tuesday,141.0,Up,Bullish,Green,89.5,1.9141110342293963,Exceptional,Moderate Moderate,Moderate Moderate High,Moderate Moderate High Moderate,Moderate Moderate High Moderate High,97.30029296875,2.080933680505445,Exceptional,1.2643971794280562,1.0882436293487396,0,1,1,1,0,0,0,Large Gap Up,5399.7001953125,4531.14990234375,634.400390625,234.14990234375,11.748807668539179,5.167560274769,32.23826543901459,0,4749.64990234375,Moderate,0.5298545939513031,Down,Red,Bearish,Flat,0,0,0,0,0,0,0,0,0
2012-01-04,4749.64990234375,4782.85009765625,4728.85009765625,4774.9501953125,Wednesday,-15.64990234375,Down,Bearish,Red,25.30029296875,0.5298545939513031,Moderate,Exceptional Moderate,Exceptional Moderate Moderate,Exceptional Moderate Moderate High,Exceptional Moderate Moderate High Moderate,54.0,1.1309018480027504,High,2.225448530400853,-0.017894909088511657,0,1,1,1,0,0,0,Flat,5399.7001953125,4531.14990234375,650.05029296875,218.5,12.038636766038625,4.822175489868041,32.67398511999702,0,4749.9501953125,Low,0.02000832412086755,Up,Gray,Doji,Flat,0,0,0,0,0,0,0,0,0
2012-01-05,4749.9501953125,4779.7998046875,4730.14990234375,4749.0,Thursday,0.30029296875,Up,Doji,Gray,0.9501953125,0.02000832412086755,Low,Moderate Exceptional,Moderate Exceptional Moderate,Moderate Exceptional Moderate Moderate,Moderate Exceptional Moderate Moderate High,49.64990234375,1.0454812032796377,High,2.717176565793422,0.9382122584352448,0,1,1,1,0,0,0,Flat,5399.7001953125,4531.14990234375,649.75,218.80029296875,12.033075476376455,4.828802791440975,32.665597439446834,0,4754.10009765625,Moderate,0.633980629988923,Up,Green,Bullish,Gap Down,0,0,1,1,0,0,0,0,0
2012-01-06,4754.10009765625,4794.89990234375,4686.85009765625,4724.14990234375,Friday,4.14990234375,Up,Bullish,Green,29.9501953125,0.633980629988923,Moderate,Low Moderate,Low Moderate Exceptional,Low Moderate Exceptional Moderate,Low Moderate Exceptional Moderate Moderate,108.0498046875,2.2871798507895407,Exceptional,-0.2350262835558281,2.32122889763251,0,1,1,1,0,0,0,Gap Down,5399.7001953125,4531.14990234375,645.60009765625,222.9501953125,11.956221166069515,4.92038886634888,32.549792289694025,0,4742.7998046875,Low,0.10005160968106286,Down,Gray,Doji,Flat,0,0,0,0,0,0,0,0,0
2012-01-09,4742.7998046875,4758.7001953125,4695.4501953125,4747.5498046875,Monday,-11.30029296875,Down,Doji,Gray,4.75,0.10005160968106286,Low,Moderate Low,Moderate Low Moderate,Moderate Low Moderate Exceptional,Moderate Low Moderate Exceptional Moderate,63.25,1.3322661710162582,High,-0.14422321217548717,2.562550115800888,0,1,1,1,0,0,0,Flat,5399.7001953125,4531.14990234375,656.900390625,211.64990234375,12.16549746956799,4.670997581304329,32.86560816797337,0,4849.5498046875,Exceptional,1.6282931240738916,Up,Green,Bullish,Gap Up,1,0,1,0,0,0,0,0,0
2012-01-10,4849.5498046875,4855.89990234375,4768.25,4771.85009765625,Tuesday,106.75,Up,Bullish,Green,77.69970703125,1.6282931240738916,Exceptional,Low Moderate,Low Moderate Low,Low Moderate Low Moderate,Low Moderate Low Moderate Exceptional,87.64990234375,1.83681173025113,Exceptional,2.0968558675265703,1.7679894960045406,0,1,1,1,0,0,0,Gap Up,5399.7001953125,4531.14990234375,550.150390625,318.39990234375,10.188535858020185,7.026911693631163,29.940923559471834,0,4860.9501953125,Low,0.04523214532601332,Up,Gray,Doji,Flat,0,0,0,0,0,0,0,0,0
2012-01-11,4860.9501953125,4877.2001953125,4841.60009765625,4863.14990234375,Wednesday,11.400390625,Up,Doji,Gray,2.19970703125,0.04523214532601332,Low,Exceptional Low,Exceptional Low Moderate,Exceptional Low Moderate Low,Exceptional Low Moderate Low Moderate,35.60009765625,0.7320378431907448,Moderate,2.247535715727289,2.3433367775976155,0,1,1,1,1,0,0,Flat,5399.7001953125,4531.14990234375,538.75,329.80029296875,9.977405791300987,7.278512079200025,29.636173000994653,0,4831.25,Low,0.20037792005984106,Down,Red,Bearish,Flat,0,0,0,0,0,0,0,0,0
2012-01-12,4831.25,4869.2001953125,4803.89990234375,4840.9501953125,Thursday,-29.7001953125,Down,Bearish,Red,9.7001953125,0.20037792005984106,Low,Low Exceptional,Low Exceptional Low,Low Exceptional Low Moderate,Low Exceptional Low Moderate Low,65.30029296875,1.3489147860265198,High,1.8649363024996646,1.7115927819144394,0,1,1,1,0,0,0,Flat,5399.7001953125,4531.14990234375,568.4501953125,300.10009765625,10.527439945757983,6.623045013386611,30.433113680465716,0,4866.0,Low,0.08329589001969816,Up,Gray,Doji,Gap Up,0,0,0,0,0,0,0,0,0
