date,side,entry_dt,entry,exit_dt,exit,sl,target,pnl,bars_held,entry_wait_min,exit_wait_min,mae,mfe,exit_reason
2024-07-11,short,2024-07-11 09:15:00+05:30,24396.55,2024-07-11 09:35:00+05:30,24312.4,24480.7,24312.4,84.15,4,0.0,20.0,0.0,86.4,Target
2024-07-15,short,2024-07-15 09:15:00+05:30,24587.6,2024-07-15 15:20:00+05:30,24585.85,24662.8,24512.4,1.75,73,0.0,365.0,-47.45,64.85,EOD
2024-07-19,short,2024-07-19 09:15:00+05:30,24853.8,2024-07-19 09:20:00+05:30,24742.25,24928.25,24779.35,111.55,1,0.0,5.0,0.0,126.05,Target
2024-07-22,long,2024-07-22 09:15:00+05:30,24445.75,2024-07-22 09:55:00+05:30,24525.85,24365.65,24525.85,80.1,8,0.0,40.0,-58.85,93.15,Target
2024-07-25,long,2024-07-25 09:15:00+05:30,24230.95,2024-07-25 15:20:00+05:30,24410.85,24020.0,24441.9,179.9,73,0.0,365.0,-20.15,195.2,EOD
2024-07-29,short,2024-07-29 09:15:00+05:30,24943.3,2024-07-29 12:15:00+05:30,24851.75,25034.85,24851.75,91.55,36,0.0,180.0,-56.45,152.85,Target
2024-08-02,long,2024-08-02 09:15:00+05:30,24789.0,2024-08-02 15:20:00+05:30,24732.9,24572.0,25006.0,-56.1,73,0.0,365.0,-102.15,62.9,EOD
2024-08-05,long,2024-08-05 09:15:00+05:30,24302.85,2024-08-05 11:20:00+05:30,23906.25,23906.25,24699.45,-396.6,25,0.0,125.0,-409.15,43.35,SL
2024-08-06,short,2024-08-06 09:15:00+05:30,24189.85,2024-08-06 09:20:00+05:30,24337.5,24327.9,24051.8,-147.65,1,0.0,5.0,-192.75,0.0,SL
2024-08-07,short,2024-08-07 09:15:00+05:30,24289.4,2024-08-07 15:20:00+05:30,24305.7,24545.75,24033.05,-16.3,73,0.0,365.0,-48.3,104.5,EOD
2024-08-09,short,2024-08-09 09:15:00+05:30,24386.85,2024-08-09 15:20:00+05:30,24373.65,24675.0,24098.7,13.2,73,0.0,365.0,-32.9,75.65,EOD
2024-08-16,short,2024-08-16 09:15:00+05:30,24334.85,2024-08-16 15:00:00+05:30,24525.2,24525.2,24144.5,-190.35,69,0.0,345.0,-211.05,130.35,SL
2024-08-19,short,2024-08-19 09:15:00+05:30,24636.35,2024-08-19 11:00:00+05:30,24539.2,24733.5,24539.2,97.15,21,0.0,105.0,0.0,113.4,Target
2024-08-22,short,2024-08-22 09:15:00+05:30,24863.4,2024-08-22 15:20:00+05:30,24817.95,24944.9,24781.9,45.45,73,0.0,365.0,0.0,78.95,EOD
2024-08-30,short,2024-08-30 09:15:00+05:30,25249.7,2024-08-30 15:20:00+05:30,25241.65,25342.65,25156.75,8.05,73,0.0,365.0,-13.5,50.3,EOD
2024-09-02,short,2024-09-02 09:15:00+05:30,25333.6,2024-09-02 12:55:00+05:30,25247.0,25420.2,25247.0,86.6,44,0.0,220.0,0.0,98.1,Target
2024-09-04,long,2024-09-04 09:15:00+05:30,25089.95,2024-09-04 15:20:00+05:30,25205.65,24911.05,25268.85,115.7,73,0.0,365.0,-4.8,121.85,EOD
2024-09-12,short,2024-09-12 09:15:00+05:30,25059.65,2024-09-12 11:25:00+05:30,24951.8,25167.5,24951.8,107.85,26,0.0,130.0,-12.9,118.2,Target
2024-09-13,short,2024-09-13 09:15:00+05:30,25430.45,2024-09-13 09:25:00+05:30,25314.95,25545.95,25314.95,115.5,2,0.0,10.0,0.0,118.15,Target
2024-09-19,short,2024-09-19 09:15:00+05:30,25487.05,2024-09-19 15:20:00+05:30,25438.4,25630.65,25343.45,48.65,73,0.0,365.0,-124.9,111.0,EOD
2024-09-20,short,2024-09-20 09:15:00+05:30,25525.95,2024-09-20 09:35:00+05:30,25445.0,25606.9,25445.0,80.95,4,0.0,20.0,0.0,99.35,Target
2024-09-30,long,2024-09-30 09:15:00+05:30,26061.3,2024-09-30 10:40:00+05:30,25947.6,25947.6,26175.0,-113.7,17,0.0,85.0,-118.15,29.2,SL
2024-10-03,long,2024-10-03 09:15:00+05:30,25452.85,2024-10-03 15:20:00+05:30,25249.3,25093.15,25812.55,-203.55,73,0.0,365.0,-222.55,186.6,EOD
2024-10-04,long,2024-10-04 09:15:00+05:30,25181.9,2024-10-04 09:30:00+05:30,25097.8,25097.8,25266.0,-84.1,3,0.0,15.0,-87.35,26.9,SL
2024-10-18,long,2024-10-18 09:15:00+05:30,24664.95,2024-10-18 09:20:00+05:30,24579.7,24579.7,24750.2,-85.25,1,0.0,5.0,-93.4,0.0,SL
2024-10-21,short,2024-10-21 09:15:00+05:30,24956.15,2024-10-21 09:30:00+05:30,24862.65,25049.65,24862.65,93.5,3,0.0,15.0,0.0,137.1,Target
2024-10-23,long,2024-10-23 09:15:00+05:30,24378.15,2024-10-23 09:20:00+05:30,24511.65,24274.55,24481.75,133.5,1,0.0,5.0,0.0,138.6,Target
2024-10-30,long,2024-10-30 09:15:00+05:30,24371.45,2024-10-30 11:20:00+05:30,24454.0,24288.9,24454.0,82.55,25,0.0,125.0,-23.65,95.25,Target
2024-11-05,long,2024-11-05 09:15:00+05:30,23916.5,2024-11-05 09:20:00+05:30,24015.25,23842.05,23990.95,98.75,1,0.0,5.0,0.0,102.9,Target
2024-11-06,short,2024-11-06 09:15:00+05:30,24308.75,2024-11-06 11:50:00+05:30,24419.35,24419.35,24198.15,-110.6,31,0.0,155.0,-119.8,104.7,SL
2024-11-12,short,2024-11-12 09:15:00+05:30,24225.8,2024-11-12 09:45:00+05:30,24122.1,24329.5,24122.1,103.7,6,0.0,30.0,0.0,105.65,Target
2024-11-25,short,2024-11-25 09:15:00+05:30,24253.55,2024-11-25 15:20:00+05:30,24250.15,24633.6,23873.5,3.4,73,0.0,365.0,-98.0,118.1,EOD
2024-11-26,short,2024-11-26 09:15:00+05:30,24343.3,2024-11-26 09:45:00+05:30,24250.8,24435.8,24250.8,92.5,6,0.0,30.0,0.0,107.2,Target
2024-12-03,short,2024-12-03 09:15:00+05:30,24367.5,2024-12-03 13:40:00+05:30,24459.75,24459.75,24275.25,-92.25,53,0.0,265.0,-98.8,87.5,SL
2024-12-05,short,2024-12-05 09:15:00+05:30,24539.15,2024-12-05 09:35:00+05:30,24461.55,24616.75,24461.55,77.6,4,0.0,20.0,0.0,89.65,Target
2024-12-19,long,2024-12-19 09:15:00+05:30,23877.15,2024-12-19 15:20:00+05:30,23958.05,23539.6,24214.7,80.9,73,0.0,365.0,0.0,127.75,EOD
2024-12-23,short,2024-12-23 09:15:00+05:30,23738.2,2024-12-23 11:05:00+05:30,23845.05,23845.05,23631.35,-106.85,22,0.0,110.0,-112.45,36.6,SL
2024-12-31,long,2024-12-31 09:15:00+05:30,23560.6,2024-12-31 10:10:00+05:30,23462.55,23462.55,23658.65,-98.05,11,0.0,55.0,-100.15,23.9,SL
2025-01-13,long,2025-01-13 09:15:00+05:30,23195.4,2025-01-13 15:20:00+05:30,23089.7,22953.45,23437.35,-105.7,73,0.0,365.0,-148.15,145.55,EOD
2025-01-14,short,2025-01-14 09:15:00+05:30,23165.9,2025-01-14 11:05:00+05:30,23243.1,23243.1,23088.7,-77.2,22,0.0,110.0,-91.65,31.75,SL
2025-01-16,short,2025-01-16 09:15:00+05:30,23377.25,2025-01-16 15:20:00+05:30,23324.55,23526.4,23228.1,52.7,73,0.0,365.0,0.0,105.2,EOD
2025-01-17,long,2025-01-17 09:15:00+05:30,23277.1,2025-01-17 09:20:00+05:30,23178.2,23203.4,23350.8,-98.9,1,0.0,5.0,-105.7,0.0,SL
2025-01-20,short,2025-01-20 09:15:00+05:30,23298.9,2025-01-20 09:25:00+05:30,23203.1,23394.7,23203.1,95.8,2,0.0,10.0,0.0,109.2,Target
2025-01-21,short,2025-01-21 09:15:00+05:30,23421.65,2025-01-21 09:35:00+05:30,23337.05,23506.25,23337.05,84.6,4,0.0,20.0,0.0,86.2,Target
2025-01-27,long,2025-01-27 09:15:00+05:30,22940.15,2025-01-27 14:45:00+05:30,22789.95,22789.95,23090.35,-150.2,66,0.0,330.0,-153.25,67.3,SL
2025-01-28,short,2025-01-28 09:15:00+05:30,22960.45,2025-01-28 14:25:00+05:30,23104.05,23104.05,22816.85,-143.6,62,0.0,310.0,-165.5,102.8,SL
2025-02-03,long,2025-02-03 09:15:00+05:30,23319.35,2025-02-03 15:20:00+05:30,23355.4,23143.4,23495.3,36.05,73,0.0,365.0,-97.35,62.25,EOD
2025-02-04,short,2025-02-04 09:15:00+05:30,23509.9,2025-02-04 13:30:00+05:30,23660.1,23660.1,23359.7,-150.2,51,0.0,255.0,-178.45,86.75,SL
2025-02-05,short,2025-02-05 09:15:00+05:30,23801.75,2025-02-05 15:00:00+05:30,23707.7,23895.8,23707.7,94.05,69,0.0,345.0,0.0,107.35,Target
2025-02-06,short,2025-02-06 09:15:00+05:30,23761.95,2025-02-06 09:25:00+05:30,23686.75,23837.15,23686.75,75.2,2,0.0,10.0,0.0,75.25,Target
2025-02-14,short,2025-02-14 09:15:00+05:30,23096.45,2025-02-14 09:30:00+05:30,23019.4,23173.5,23019.4,77.05,3,0.0,15.0,-4.05,86.8,Target
2025-02-17,long,2025-02-17 09:15:00+05:30,22809.9,2025-02-17 10:35:00+05:30,22897.25,22722.55,22897.25,87.35,16,0.0,80.0,-69.7,97.35,Target
2025-02-19,long,2025-02-19 09:15:00+05:30,22847.25,2025-02-19 09:45:00+05:30,22923.15,22771.35,22923.15,75.9,6,0.0,30.0,-8.35,117.65,Target
2025-02-20,long,2025-02-20 09:15:00+05:30,22821.1,2025-02-20 13:45:00+05:30,22914.4,22727.8,22914.4,93.3,54,0.0,270.0,-8.35,96.0,Target
2025-02-24,long,2025-02-24 09:15:00+05:30,22611.5,2025-02-24 15:20:00+05:30,22547.95,22458.65,22764.35,-63.55,73,0.0,365.0,-92.7,33.75,EOD
2025-02-28,long,2025-02-28 09:15:00+05:30,22433.4,2025-02-28 09:20:00+05:30,22320.05,22355.95,22510.85,-113.35,1,0.0,5.0,-119.5,0.0,SL
2025-03-03,short,2025-03-03 09:15:00+05:30,22194.55,2025-03-03 09:45:00+05:30,22127.4,22261.7,22127.4,67.15,6,0.0,30.0,-63.1,114.45,Target
2025-03-04,long,2025-03-04 09:15:00+05:30,21974.45,2025-03-04 15:20:00+05:30,22076.6,21805.75,22143.15,102.15,73,0.0,365.0,0.0,130.6,EOD
2025-03-06,short,2025-03-06 09:15:00+05:30,22476.35,2025-03-06 09:30:00+05:30,22346.65,22606.05,22346.65,129.7,3,0.0,15.0,0.0,176.5,Target
2025-03-11,long,2025-03-11 09:15:00+05:30,22345.95,2025-03-11 10:40:00+05:30,22441.1,22250.8,22441.1,95.15,17,0.0,85.0,-22.0,103.4,Target
2025-03-13,short,2025-03-13 09:15:00+05:30,22541.5,2025-03-13 09:20:00+05:30,22468.5,22614.5,22468.5,73.0,1,0.0,5.0,0.0,81.05,Target
2025-03-18,short,2025-03-18 09:15:00+05:30,22662.25,2025-03-18 14:55:00+05:30,22809.25,22809.25,22515.25,-147.0,68,0.0,340.0,-151.1,56.95,SL
2025-03-20,short,2025-03-20 09:15:00+05:30,23036.6,2025-03-20 13:20:00+05:30,23161.4,23161.4,22911.8,-124.8,49,0.0,245.0,-143.1,62.65,SL
2025-03-24,short,2025-03-24 09:15:00+05:30,23515.4,2025-03-24 14:00:00+05:30,23675.15,23675.15,23355.65,-159.75,57,0.0,285.0,-162.5,81.9,SL
2025-03-25,short,2025-03-25 09:15:00+05:30,23751.5,2025-03-25 09:25:00+05:30,23674.15,23828.85,23674.15,77.35,2,0.0,10.0,0.0,86.6,Target
2025-03-26,short,2025-03-26 09:15:00+05:30,23700.95,2025-03-26 11:55:00+05:30,23605.95,23795.95,23605.95,95.0,32,0.0,160.0,-35.55,112.15,Target
2025-04-01,long,2025-04-01 09:15:00+05:30,23341.1,2025-04-01 09:30:00+05:30,23495.15,23187.05,23495.15,154.05,3,0.0,15.0,0.0,177.35,Target
2025-04-03,long,2025-04-03 09:15:00+05:30,23150.3,2025-04-03 15:20:00+05:30,23254.1,22969.8,23330.8,103.8,73,0.0,365.0,0.0,156.2,EOD
2025-04-07,long,2025-04-07 09:15:00+05:30,21758.4,2025-04-07 15:20:00+05:30,22244.8,20604.75,22912.05,486.4,73,0.0,365.0,0.0,452.45,EOD
2025-04-08,short,2025-04-08 09:15:00+05:30,22446.75,2025-04-08 12:35:00+05:30,22655.5,22655.5,22238.0,-208.75,40,0.0,200.0,-219.45,175.9,SL
2025-04-09,long,2025-04-09 09:15:00+05:30,22460.3,2025-04-09 09:25:00+05:30,22373.4,22373.4,22547.2,-86.9,2,0.0,10.0,-91.6,0.0,SL
2025-04-11,short,2025-04-11 09:15:00+05:30,22695.4,2025-04-11 15:20:00+05:30,22831.65,22970.4,22420.4,-136.25,73,0.0,365.0,-228.5,0.0,EOD
2025-04-15,short,2025-04-15 09:15:00+05:30,23368.35,2025-04-15 15:20:00+05:30,23343.35,23892.2,22844.5,25.0,73,0.0,365.0,0.0,103.7,EOD
2025-04-21,short,2025-04-21 09:15:00+05:30,23949.15,2025-04-21 10:05:00+05:30,24060.55,24060.55,23837.75,-111.4,10,0.0,50.0,-112.3,45.5,SL
2025-04-23,short,2025-04-23 09:15:00+05:30,24357.6,2025-04-23 10:50:00+05:30,24134.05,24581.15,24134.05,223.55,19,0.0,95.0,0.0,228.9,Target
2025-04-28,short,2025-04-28 09:15:00+05:30,24070.25,2025-04-28 09:30:00+05:30,24148.85,24148.85,23991.65,-78.6,3,0.0,15.0,-115.6,0.0,SL
2025-05-05,short,2025-05-05 09:15:00+05:30,24419.5,2025-05-05 10:40:00+05:30,24525.35,24525.35,24313.65,-105.85,17,0.0,85.0,-106.9,16.4,SL
2025-05-07,long,2025-05-07 09:15:00+05:30,24233.3,2025-05-07 09:20:00+05:30,24366.25,24130.7,24335.9,132.95,1,0.0,5.0,0.0,148.05,Target
2025-05-09,long,2025-05-09 09:15:00+05:30,23935.75,2025-05-09 09:20:00+05:30,24154.1,23717.4,24154.1,218.35,1,0.0,5.0,0.0,225.35,Target
2025-05-12,short,2025-05-12 09:15:00+05:30,24420.1,2025-05-12 12:35:00+05:30,24801.55,24801.55,24038.65,-381.45,40,0.0,200.0,-383.15,0.0,SL
2025-06-03,short,2025-06-03 09:15:00+05:30,24786.3,2025-06-03 09:20:00+05:30,24690.35,24882.25,24690.35,95.95,1,0.0,5.0,0.0,132.05,Target
2025-06-05,short,2025-06-05 09:15:00+05:30,24691.2,2025-06-05 12:00:00+05:30,24770.4,24770.4,24612.0,-79.2,33,0.0,165.0,-115.05,78.1,SL
2025-06-09,short,2025-06-09 09:15:00+05:30,25160.1,2025-06-09 15:20:00+05:30,25107.2,25319.9,25000.3,52.9,73,0.0,365.0,0.0,82.95,EOD
2025-06-10,short,2025-06-10 09:15:00+05:30,25196.05,2025-06-10 09:25:00+05:30,25103.1,25289.0,25103.1,92.95,2,0.0,10.0,0.0,110.65,Target
2025-06-13,long,2025-06-13 09:15:00+05:30,24473.0,2025-06-13 15:20:00+05:30,24729.35,24090.0,24856.0,256.35,73,0.0,365.0,0.0,281.35,EOD
2025-06-23,long,2025-06-23 09:15:00+05:30,24939.75,2025-06-23 15:20:00+05:30,24966.05,24799.75,25079.75,26.3,73,0.0,365.0,-114.9,117.25,EOD
2025-06-24,short,2025-06-24 09:15:00+05:30,25179.9,2025-06-24 15:20:00+05:30,25069.4,25400.9,24958.9,110.5,73,0.0,365.0,-137.8,180.2,EOD
2025-06-25,short,2025-06-25 09:15:00+05:30,25150.35,2025-06-25 13:05:00+05:30,25229.15,25229.15,25071.55,-78.8,46,0.0,230.0,-80.2,1.4,SL
2025-07-11,long,2025-07-11 09:15:00+05:30,25255.5,2025-07-11 11:00:00+05:30,25162.85,25162.85,25348.15,-92.65,21,0.0,105.0,-98.35,66.95,SL
2025-07-31,long,2025-07-31 09:15:00+05:30,24642.25,2025-07-31 12:20:00+05:30,24844.55,24439.95,24844.55,202.3,37,0.0,185.0,0.0,207.75,Target
2025-08-07,long,2025-08-07 09:15:00+05:30,24464.2,2025-08-07 13:25:00+05:30,24358.8,24358.8,24569.6,-105.4,50,0.0,250.0,-108.5,78.7,SL
2025-08-08,long,2025-08-08 09:15:00+05:30,24544.25,2025-08-08 10:00:00+05:30,24461.85,24461.85,24626.65,-82.4,9,0.0,45.0,-92.8,37.7,SL
2025-08-13,short,2025-08-13 09:15:00+05:30,24586.2,2025-08-13 15:20:00+05:30,24616.3,24686.55,24485.85,-30.1,73,0.0,365.0,-78.35,50.95,EOD
2025-08-18,short,2025-08-18 09:15:00+05:30,24938.2,2025-08-18 15:20:00+05:30,24874.6,25260.35,24616.05,63.6,73,0.0,365.0,-83.8,85.35,EOD
2025-08-21,short,2025-08-21 09:15:00+05:30,25142.0,2025-08-21 15:20:00+05:30,25078.85,25236.85,25047.15,63.15,73,0.0,365.0,-11.65,87.1,EOD
2025-08-25,short,2025-08-25 09:15:00+05:30,24949.15,2025-08-25 15:20:00+05:30,24974.6,25028.85,24869.45,-25.45,73,0.0,365.0,-72.4,54.8,EOD
2025-08-26,long,2025-08-26 09:15:00+05:30,24899.5,2025-08-26 09:20:00+05:30,24820.45,24820.45,24978.55,-79.05,1,0.0,5.0,-102.9,0.0,SL
2025-09-04,short,2025-09-04 09:15:00+05:30,24980.75,2025-09-04 14:25:00+05:30,24713.6,25247.9,24713.6,267.15,62,0.0,310.0,0.0,267.5,Target
2025-09-05,short,2025-09-05 09:15:00+05:30,24818.85,2025-09-05 10:10:00+05:30,24739.8,24897.9,24739.8,79.05,11,0.0,55.0,-13.5,144.1,Target
2025-09-10,short,2025-09-10 09:15:00+05:30,24991.0,2025-09-10 15:20:00+05:30,24981.65,25103.2,24878.8,9.35,73,0.0,365.0,-44.7,75.95,EOD
2025-09-18,short,2025-09-18 09:15:00+05:30,25441.05,2025-09-18 14:35:00+05:30,25330.15,25551.95,25330.15,110.9,64,0.0,320.0,-1.35,111.3,Target
2025-09-22,long,2025-09-22 09:15:00+05:30,25238.1,2025-09-22 15:20:00+05:30,25209.5,25123.7,25352.5,-28.6,73,0.0,365.0,-87.05,93.6,EOD
2025-09-24,long,2025-09-24 09:15:00+05:30,25108.75,2025-09-24 11:05:00+05:30,25031.7,25031.7,25185.8,-77.05,22,0.0,110.0,-81.3,5.35,SL
2025-09-26,long,2025-09-26 09:15:00+05:30,24818.55,2025-09-26 13:25:00+05:30,24732.55,24732.55,24904.55,-86.0,50,0.0,250.0,-86.15,8.3,SL
2025-10-03,long,2025-10-03 09:15:00+05:30,24759.55,2025-10-03 14:35:00+05:30,24853.4,24665.7,24853.4,93.85,64,0.0,320.0,-12.0,107.9,Target
2025-10-13,long,2025-10-13 09:15:00+05:30,25177.3,2025-10-13 15:20:00+05:30,25235.25,25076.4,25278.2,57.95,73,0.0,365.0,-25.0,90.0,EOD
2025-10-20,short,2025-10-20 09:15:00+05:30,25824.6,2025-10-20 15:20:00+05:30,25849.5,25944.5,25704.7,-24.9,73,0.0,365.0,-101.6,36.1,EOD
2025-10-23,short,2025-10-23 09:15:00+05:30,26057.2,2025-10-23 15:20:00+05:30,25872.8,26281.1,25833.3,184.4,73,0.0,365.0,-47.0,194.75,EOD
2025-10-30,long,2025-10-30 09:15:00+05:30,25984.4,2025-10-30 09:50:00+05:30,25900.5,25900.5,26068.3,-83.9,7,0.0,35.0,-84.55,8.8,SL
2025-11-07,long,2025-11-07 09:15:00+05:30,25433.8,2025-11-07 09:20:00+05:30,25347.65,25347.65,25519.95,-86.15,1,0.0,5.0,-108.65,0.0,SL
2025-11-12,short,2025-11-12 09:15:00+05:30,25834.3,2025-11-12 15:20:00+05:30,25858.4,25963.05,25705.55,-24.1,73,0.0,365.0,-100.25,53.15,EOD
2025-11-14,long,2025-11-14 09:15:00+05:30,25767.9,2025-11-14 15:00:00+05:30,25884.1,25651.7,25884.1,116.2,69,0.0,345.0,-27.1,125.65,Target
2025-11-20,short,2025-11-20 09:15:00+05:30,26132.1,2025-11-20 13:35:00+05:30,26211.5,26211.5,26052.7,-79.4,52,0.0,260.0,-82.5,68.9,SL
2025-11-21,long,2025-11-21 09:15:00+05:30,26109.55,2025-11-21 15:20:00+05:30,26055.75,26021.7,26197.4,-53.8,73,0.0,365.0,-53.6,69.65,EOD
2025-12-01,short,2025-12-01 09:15:00+05:30,26325.8,2025-12-01 11:45:00+05:30,26204.55,26447.05,26204.55,121.25,30,0.0,150.0,0.0,146.4,Target
2025-12-02,long,2025-12-02 09:15:00+05:30,26087.95,2025-12-02 14:55:00+05:30,25999.95,25999.95,26175.95,-88.0,68,0.0,340.0,-90.1,66.65,SL
2025-12-15,long,2025-12-15 09:15:00+05:30,25930.05,2025-12-15 13:10:00+05:30,26043.0,25817.1,26043.0,112.95,47,0.0,235.0,-25.3,114.95,Target
2025-12-19,short,2025-12-19 09:15:00+05:30,25911.5,2025-12-19 15:20:00+05:30,25970.15,26007.35,25815.65,-58.65,73,0.0,365.0,-81.85,5.9,EOD
2025-12-22,short,2025-12-22 09:15:00+05:30,26055.85,2025-12-22 12:20:00+05:30,26150.3,26150.3,25961.4,-94.45,37,0.0,185.0,-98.6,0.0,SL
2026-01-13,short,2026-01-13 09:15:00+05:30,25897.35,2026-01-13 09:25:00+05:30,25806.1,25988.6,25806.1,91.25,2,0.0,10.0,0.0,137.3,Target
2026-01-21,long,2026-01-21 09:15:00+05:30,25141.0,2026-01-21 09:20:00+05:30,25239.2,25056.65,25225.35,98.2,1,0.0,5.0,0.0,99.2,Target
2026-01-22,short,2026-01-22 09:15:00+05:30,25344.15,2026-01-22 15:20:00+05:30,25316.65,25520.2,25168.1,27.5,73,0.0,365.0,-91.6,175.65,EOD
2026-01-30,long,2026-01-30 09:15:00+05:30,25247.55,2026-01-30 15:20:00+05:30,25313.25,25073.0,25422.1,65.7,73,0.0,365.0,-33.9,123.15,EOD
2026-02-03,short,2026-02-03 09:15:00+05:30,26308.05,2026-02-03 15:20:00+05:30,25730.45,27536.2,25079.9,577.6,73,0.0,365.0,0.0,666.75,EOD
2026-02-09,short,2026-02-09 09:15:00+05:30,25888.7,2026-02-09 15:20:00+05:30,25864.0,26103.8,25673.6,24.7,73,0.0,365.0,0.0,107.8,EOD
2026-02-11,short,2026-02-11 09:15:00+05:30,25997.45,2026-02-11 10:00:00+05:30,25916.8,26078.1,25916.8,80.65,9,0.0,45.0,0.0,85.55,Target
2026-02-13,long,2026-02-13 09:15:00+05:30,25571.15,2026-02-13 15:20:00+05:30,25469.85,25346.15,25796.15,-101.3,73,0.0,365.0,-99.3,34.9,EOD
2026-02-23,short,2026-02-23 09:15:00+05:30,25678.4,2026-02-23 15:20:00+05:30,25719.3,25790.9,25565.9,-40.9,73,0.0,365.0,-93.05,69.05,EOD
2026-02-26,short,2026-02-26 09:15:00+05:30,25556.3,2026-02-26 11:40:00+05:30,25478.65,25633.95,25478.65,77.65,29,0.0,145.0,-16.65,98.25,Target
2026-03-02,long,2026-03-02 09:15:00+05:30,24659.25,2026-03-02 15:20:00+05:30,24864.25,24136.7,25181.8,205.0,73,0.0,365.0,-55.75,330.1,EOD
2026-03-04,long,2026-03-04 09:15:00+05:30,24388.8,2026-03-04 15:20:00+05:30,24470.45,23927.85,24849.75,81.65,73,0.0,365.0,-83.4,213.65,EOD
2026-03-05,short,2026-03-05 09:15:00+05:30,24615.95,2026-03-05 14:40:00+05:30,24757.95,24757.95,24473.95,-142.0,65,0.0,325.0,-145.2,86.55,SL
2026-03-06,long,2026-03-06 09:15:00+05:30,24656.4,2026-03-06 10:50:00+05:30,24575.35,24575.35,24737.45,-81.05,19,0.0,95.0,-81.25,31.7,SL
2026-03-09,long,2026-03-09 09:15:00+05:30,23868.05,2026-03-09 15:20:00+05:30,24014.65,23266.7,24469.4,146.6,73,0.0,365.0,-170.25,210.1,EOD
2026-03-10,short,2026-03-10 09:15:00+05:30,24280.8,2026-03-10 15:20:00+05:30,24291.35,24555.8,24005.8,-10.55,73,0.0,365.0,-15.85,200.85,EOD
2026-03-12,long,2026-03-12 09:15:00+05:30,23674.85,2026-03-12 15:20:00+05:30,23635.6,23501.5,23848.2,-39.25,73,0.0,365.0,-117.0,158.3,EOD
2026-03-13,long,2026-03-13 09:15:00+05:30,23462.5,2026-03-13 12:20:00+05:30,23285.65,23285.65,23639.35,-176.85,37,0.0,185.0,-193.45,29.9,SL
2026-03-17,short,2026-03-17 09:15:00+05:30,23493.2,2026-03-17 09:25:00+05:30,23355.6,23630.8,23355.6,137.6,2,0.0,10.0,0.0,146.6,Target
2026-03-18,short,2026-03-18 09:15:00+05:30,23632.9,2026-03-18 09:20:00+05:30,23721.6,23707.0,23558.8,-88.7,1,0.0,5.0,-106.0,0.0,SL
2026-03-19,long,2026-03-19 09:15:00+05:30,23197.75,2026-03-19 15:20:00+05:30,23069.15,22631.4,23764.1,-128.6,73,0.0,365.0,-267.4,154.75,EOD
2026-03-23,long,2026-03-23 09:15:00+05:30,22824.35,2026-03-23 10:50:00+05:30,22514.05,22514.05,23134.65,-310.3,19,0.0,95.0,-314.7,0.0,SL
2026-03-24,short,2026-03-24 09:15:00+05:30,22878.45,2026-03-24 15:20:00+05:30,22931.35,23264.25,22492.65,-52.9,73,0.0,365.0,-178.85,254.25,EOD
2026-03-25,short,2026-03-25 09:15:00+05:30,23064.4,2026-03-25 09:20:00+05:30,23170.4,23170.4,22958.4,-106.0,1,0.0,5.0,-138.35,0.0,SL
2026-03-27,long,2026-03-27 09:15:00+05:30,23173.55,2026-03-27 09:20:00+05:30,23038.1,23038.1,23309.0,-135.45,1,0.0,5.0,-148.05,0.0,SL
2026-03-30,long,2026-03-30 09:15:00+05:30,22549.65,2026-03-30 15:20:00+05:30,22377.45,22259.8,22839.5,-172.2,73,0.0,365.0,-265.8,164.45,EOD
2026-04-01,short,2026-04-01 09:15:00+05:30,22899.0,2026-04-01 15:20:00+05:30,22683.5,23418.8,22379.2,215.5,73,0.0,365.0,-42.3,280.4,EOD
2026-04-02,long,2026-04-02 09:15:00+05:30,22383.4,2026-04-02 14:30:00+05:30,22703.15,22063.65,22703.15,319.75,63,0.0,315.0,-200.85,323.25,Target
2026-04-06,short,2026-04-06 09:15:00+05:30,22780.3,2026-04-06 09:20:00+05:30,22671.3,22859.9,22700.7,109.0,1,0.0,5.0,0.0,133.6,Target
2026-04-07,long,2026-04-07 09:15:00+05:30,22838.7,2026-04-07 10:20:00+05:30,22959.45,22717.95,22959.45,120.75,13,0.0,65.0,-79.95,127.9,Target
2026-04-08,short,2026-04-08 09:15:00+05:30,23855.15,2026-04-08 15:20:00+05:30,24004.2,24580.35,23129.95,-149.05,73,0.0,365.0,-170.0,0.0,EOD
2026-04-09,long,2026-04-09 09:15:00+05:30,23909.05,2026-04-09 09:50:00+05:30,23805.75,23805.75,24012.35,-103.3,7,0.0,35.0,-114.1,81.7,SL
2026-04-10,short,2026-04-10 09:15:00+05:30,23880.55,2026-04-10 09:55:00+05:30,23995.05,23995.05,23766.05,-114.5,8,0.0,40.0,-117.7,0.0,SL
2026-04-13,long,2026-04-13 09:15:00+05:30,23589.6,2026-04-13 15:20:00+05:30,23821.85,23128.7,24050.5,232.25,73,0.0,365.0,-16.6,317.8,EOD
2026-04-15,short,2026-04-15 09:15:00+05:30,24163.8,2026-04-15 15:20:00+05:30,24225.6,24508.7,23818.9,-61.8,73,0.0,365.0,-109.35,18.0,EOD
2026-04-16,short,2026-04-16 09:15:00+05:30,24385.2,2026-04-16 11:55:00+05:30,24211.9,24558.5,24211.9,173.3,32,0.0,160.0,-15.75,190.5,Target
